,win_ratio,mean,count
~speedup1-foot2-~opentop0-top0-4,0.777777777778,1.02614130457,27
~speedup1-more_nearby-~yz0-top0-opentop0-3,0.625,1.03074539193,16
jump1-speedup2-yz0-3,0.620689655172,1.02941794002,29
~jump1-~speedup2-~yz0-top0-opentop0-5,0.909090909091,1.03433034141,11
~jump1-~jump2-~yz0-top0-opentop0-5,1.0,1.05456323348,10
~jump1-~foot0-~yz0-top0-opentop0-5,0.789473684211,1.03137496256,19
~jump1-~foot1-~yz0-top0-opentop0-5,0.777777777778,1.03120230723,18
~jump1-~foot2-~yz0-top0-opentop0-5,0.722222222222,1.02240718432,18
~jump1-~more_wave-~yz0-top0-opentop0-5,0.846153846154,1.03650989278,13
~jump1-~more_nearby-~yz0-top0-opentop0-4,0.642857142857,1.02560011887,14
~jump1-~more_nearby-~yz0-top0-opentop0-5,0.846153846154,1.03650989278,13
speedup2-~foot0-~yz0-top0-opentop0-3,0.7,1.02976240915,10
speedup2-~foot0-~yz0-top0-opentop0-5,0.625,1.02328765386,16
speedup2-foot1-~opentop0-top0-4,0.666666666667,1.02801688149,15
speedup2-~foot1-yz0-3,0.8,1.05318070858,20
speedup2-~foot1-~yz0-top0-opentop0-5,0.642857142857,1.02433812419,14
speedup2-~foot2-yz0-3,0.692307692308,1.04562274522,13
speedup2-~foot2-yz0-4,0.846153846154,1.02541092425,13
speedup2-~more_wave-yz0-3,0.64,1.0345882755,25
speedup2-~more_wave-yz0-4,0.785714285714,1.02098303689,14
speedup2-~more_nearby-yz0-3,0.62962962963,1.0328366484,27
speedup2-~more_nearby-yz0-4,0.769230769231,1.02161720485,13
speedup2-~more_nearby-~yz0-top0-opentop0-4,0.615384615385,1.02931257938,13
speedup2-small_volume-yz0-3,0.620689655172,1.03197412968,29
speedup2-small_volume-~yz0-top0-opentop0-3,0.7,1.0223676389,10
speedup2-small_volume-~yz0-top0-opentop0-5,0.769230769231,1.03444394957,13
jump2-~foot0-~yz0-top0-opentop0-3,0.684210526316,1.03233170915,19
jump2-foot1-yz0-6,0.647058823529,1.021191122,34
jump2-~foot1-yz0-3,0.735849056604,1.03401846102,53
~jump2-~foot1-~yz0-top0-opentop0-5,0.619047619048,1.02210011006,21
jump2-~more_wave-~yz0-top0-opentop0-4,0.631578947368,1.02163260322,19
jump2-~more_nearby-~yz0-top0-opentop0-4,0.666666666667,1.03493537635,18
jump2-small_volume-~yz0-top0-opentop0-5,0.6875,1.02480494614,16
foot1-foot2-~top0-1,0.647887323944,1.02045349924,71
~foot1-foot2-yz0-3,0.708333333333,1.0364895933,24
~foot1-more_wave-yz0-3,0.730769230769,1.02648133931,26
~foot1-more_wave-~yz0-top0-opentop0-5,0.636363636364,1.02703908456,11
~foot1-~more_nearby-~yz0-top0-opentop0-5,0.666666666667,1.02042249842,24
~foot1-small_volume-yz0-3,0.754098360656,1.04183099644,61
~foot1-small_volume-yz0-4,0.739130434783,1.0238002274,46
~foot1-small_volume-yz0-7,0.733333333333,1.03772502491,15
~foot1-small_volume-~yz0-top0-opentop0-5,0.736842105263,1.02768579173,19
foot2-~more_nearby-~opentop0-top0-4,0.652173913043,1.02521485342,23
~foot2-small_volume-yz0-7,0.625,1.02516064439,32
~opentop2-speedup1-~yz1-top1-opentop1-5,0.636363636364,1.03472585856,11
~opentop2-speedup2-~yz1-top1-opentop1-2,0.642857142857,1.02549098317,14
~opentop2-speedup2-~yz1-top1-opentop1-3,0.833333333333,1.05160608509,12
~opentop2-~foot0-~yz1-top1-opentop1-5,0.666666666667,1.02686751903,18
~opentop2-~more_wave-~yz1-top1-opentop1-6,0.636363636364,1.03749635552,11
~opentop2-small_volume-yz1-2,0.692307692308,1.03173642116,26
~opentop2-small_volume-~yz1-top1-opentop1-4,0.75,1.02350696649,40
~opentop2-small_volume-~yz1-top1-opentop1-5,0.75,1.03336912742,16
~opentop2-small_volume-~yz1-top1-opentop1-7,0.7,1.04136049449,10
speedup1-jump1-~yz1-top1-opentop1-5,0.666666666667,1.05083191862,12
~speedup1-~jump1-~yz1-top1-opentop1-2,0.714285714286,1.02494650289,14
~speedup1-speedup2-~yz1-top1-opentop1-2,0.75,1.03760907955,12
~speedup1-speedup2-~yz1-top1-opentop1-3,0.7,1.02821467187,10
speedup1-~speedup2-~yz1-top1-opentop1-5,0.615384615385,1.0339988034,13
~speedup1-jump2-yz1-6,0.636363636364,1.02149390079,33
speedup1-~foot0-~yz1-top1-opentop1-5,0.636363636364,1.03507830245,11
speedup1-~foot2-~yz1-top1-opentop1-5,0.615384615385,1.0339988034,13
~speedup1-more_wave-~yz1-top1-opentop1-5,0.727272727273,1.02165432482,11
~speedup1-small_volume-~yz1-top1-opentop1-2,0.684210526316,1.03228145175,19
jump1-speedup2-~yz1-top1-opentop1-4,0.692307692308,1.02163942184,13
~jump1-jump2-~yz1-top1-opentop1-2,0.722222222222,1.02620407648,18
jump1-~foot0-~yz1-top1-opentop1-5,0.65,1.02779201869,20
jump1-foot2-~yz1-top1-opentop1-4,0.777777777778,1.02918077121,18
jump1-more_wave-~yz1-top1-opentop1-5,0.714285714286,1.02619151934,14
~jump1-more_wave-~opentop1-top1-5,0.608695652174,1.02103852964,23
~jump1-more_nearby-~opentop1-top1-5,0.666666666667,1.02209397121,24
~jump1-~more_nearby-~opentop1-top1-6,0.8,1.02032853174,10
jump1-small_volume-~yz1-top1-opentop1-4,0.74,1.02444120782,50
~speedup2-~foot0-~yz1-top1-opentop1-5,0.631578947368,1.02500628461,19
speedup2-foot1-~opentop1-top1-4,0.625,1.0262658264,16
speedup2-~foot1-~yz1-top1-opentop1-2,0.631578947368,1.02158518273,19
~speedup2-foot2-~yz1-top1-opentop1-4,0.733333333333,1.02893236232,15
speedup2-~foot2-~yz1-top1-opentop1-2,0.75,1.03747611974,12
speedup2-~foot2-~yz1-top1-opentop1-3,0.642857142857,1.02892240281,14
speedup2-~more_wave-~yz1-top1-opentop1-2,0.611111111111,1.02073008805,18
speedup2-small_volume-~yz1-top1-opentop1-4,0.714285714286,1.02130440261,14
~speedup2-small_volume-~yz1-top1-opentop1-5,0.736842105263,1.03660006755,19
jump2-foot0-yz1-6,0.636363636364,1.02149390079,33
~jump2-~foot0-~yz1-top1-opentop1-5,0.666666666667,1.02225252193,12
jump2-foot1-~opentop1-top1-4,0.620689655172,1.02439417245,29
~jump2-small_volume-~yz1-top1-opentop1-5,0.769230769231,1.03742837475,13
~jump2-small_volume-~opentop1-top1-4,0.65625,1.02021391114,96
~foot0-more_wave-~yz1-top1-opentop1-4,0.647058823529,1.02631014515,17
~foot0-~more_wave-~yz1-top1-opentop1-5,0.666666666667,1.03527941533,12
~foot0-more_nearby-~yz1-top1-opentop1-4,0.714285714286,1.02587141474,21
~foot0-~more_nearby-~yz1-top1-opentop1-5,0.666666666667,1.04110948073,12
foot1-more_wave-~opentop1-top1-4,0.65625,1.02684136412,32
foot1-more_nearby-~opentop1-top1-4,0.605263157895,1.02309413355,38
foot1-small_volume-~opentop1-top1-4,0.675,1.03235037572,40
~foot1-small_volume-~yz1-top1-opentop1-4,0.74,1.02153086087,50
foot2-~more_wave-~yz1-top1-opentop1-4,0.705882352941,1.02624002591,17
foot2-~more_nearby-~yz1-top1-opentop1-4,0.666666666667,1.02478532343,15
foot2-~more_nearby-~opentop1-top1-4,0.818181818182,1.03706370747,22
foot2-small_volume-~yz1-top1-opentop1-4,0.923076923077,1.04982155739,13
~foot2-small_volume-~yz1-top1-opentop1-5,0.761904761905,1.03831753624,21
more_wave-small_volume-~yz1-top1-opentop1-4,0.833333333333,1.0497113529,12
~more_wave-small_volume-~yz1-top1-opentop1-5,0.75,1.02345282502,20
~more_wave-small_volume-~yz1-top1-opentop1-7,0.666666666667,1.02621544516,12
more_nearby-small_volume-~yz1-top1-opentop1-4,0.818181818182,1.03053643193,22
~more_nearby-small_volume-~yz1-top1-opentop1-5,0.8,1.02970321795,20
~opentop2-speedup1-foot2-4,0.631578947368,1.02425598263,19
~opentop2-jump1-foot2-4,0.701754385965,1.02476567791,57
~opentop2-~jump1-~more_nearby-6,0.818181818182,1.02389696708,11
~opentop2-jump1-small_volume-6,0.615384615385,1.02697781115,39
~opentop2-speedup2-foot2-4,0.666666666667,1.02041083326,36
~opentop2-~speedup2-foot2-4,0.7,1.02009123864,40
~opentop2-speedup2-~more_nearby-6,0.75,1.02592682212,12
~opentop2-~speedup2-small_volume-7,0.611111111111,1.0249559456,18
~opentop2-jump2-foot0-6,0.666666666667,1.02777481498,24
~opentop2-jump2-foot2-4,0.686567164179,1.02115839869,67
~opentop2-jump2-foot2-6,0.666666666667,1.02134712112,12
~opentop2-foot0-foot2-6,0.7,1.02398591358,10
~opentop2-foot0-small_volume-6,0.681818181818,1.04155793623,22
~opentop2-foot0-small_volume-7,0.7,1.0320399665,20
opentop2-foot0-~small_volume-2,0.722222222222,1.02811694366,18
~opentop2-~foot1-foot2-6,0.7,1.02231148101,10
~opentop2-foot1-small_volume-6,0.846153846154,1.04697310141,13
~opentop2-foot2-more_wave-5,0.636363636364,1.03012828744,11
~opentop2-foot2-~more_wave-4,0.702127659574,1.02514706137,47
~opentop2-foot2-~more_nearby-4,0.725,1.03059799617,40
~opentop2-foot2-small_volume-4,0.730769230769,1.0280844513,52
~opentop2-foot2-small_volume-6,0.727272727273,1.02997475004,11
~opentop2-~foot2-small_volume-7,0.64,1.02123458151,25
~opentop2-~more_wave-small_volume-6,0.655172413793,1.02693080591,29
~opentop2-~more_nearby-small_volume-6,0.612903225806,1.02490128793,31
opentop2-more_nearby-~small_volume-2,0.608695652174,1.02250046313,23
~speedup1-~jump1-~foot1-5,0.690476190476,1.02290086942,42
speedup1-~jump1-foot2-1,0.764705882353,1.03690488557,17
~speedup1-~jump1-more_wave-5,0.647058823529,1.02733151599,17
~speedup1-~jump1-more_nearby-5,0.705882352941,1.02912434906,17
~speedup1-~jump1-small_volume-5,0.68,1.02501672403,25
speedup1-foot1-small_volume-1,0.705882352941,1.03665146389,17
speedup1-foot2-~small_volume-1,0.666666666667,1.02427711902,27
speedup1-more_wave-~more_nearby-1,0.769230769231,1.02664874784,13
~jump1-~speedup2-~foot1-5,0.689655172414,1.02028838724,29
jump1-speedup2-~foot2-1,0.727272727273,1.02677045217,11
~jump1-~speedup2-more_wave-5,0.75,1.02710265292,16
~jump1-~speedup2-more_nearby-5,0.75,1.02710265292,16
~jump1-~jump2-~foot1-5,0.6875,1.02102281216,32
~jump1-~jump2-more_wave-5,0.75,1.0345498649,16
~jump1-~jump2-more_nearby-5,0.75,1.0345498649,16
jump1-~foot0-foot2-4,0.606060606061,1.02037240062,33
~jump1-foot0-~foot2-5,0.727272727273,1.02790240762,11
jump1-foot1-foot2-1,0.666666666667,1.02233899555,12
~jump1-foot1-~more_nearby-3,0.727272727273,1.02201765186,22
~jump1-~foot1-small_volume-5,0.692307692308,1.0255143793,26
~jump1-~more_wave-~more_nearby-6,0.8,1.02528666379,10
speedup2-~jump2-small_volume-3,0.636363636364,1.02204473766,11
speedup2-~foot0-foot1-4,0.642857142857,1.0285882046,14
speedup2-foot1-foot2-1,0.647058823529,1.02432766142,34
~speedup2-~foot1-foot2-4,0.766666666667,1.02129311106,30
speedup2-foot1-more_wave-1,0.727272727273,1.0203163585,22
speedup2-foot1-more_nearby-4,0.8,1.04240324391,10
speedup2-foot1-small_volume-4,0.625,1.02229218532,16
speedup2-foot2-~more_nearby-4,0.7,1.02697988141,20
speedup2-more_wave-~more_nearby-1,0.764705882353,1.03557740232,17
jump2-foot0-foot1-6,0.647058823529,1.021191122,34
~jump2-~foot0-foot1-6,0.636363636364,1.02008657919,11
jump2-foot1-foot2-1,0.625,1.02050459607,16
jump2-foot1-~small_volume-1,0.692307692308,1.02367952157,13
~jump2-~more_wave-small_volume-6,0.633333333333,1.02267978496,30
foot0-foot1-foot2-1,0.652173913043,1.02300323878,23
~foot0-foot2-~more_nearby-4,0.7,1.03348073764,20
foot1-foot2-more_wave-1,0.68,1.0222636337,25
~foot1-foot2-~more_nearby-4,0.71875,1.02411683046,32
foot1-foot2-small_volume-1,0.740740740741,1.02641441381,27
foot2-more_wave-more_nearby-5,0.636363636364,1.0237621046,11
foot2-more_wave-~more_nearby-1,0.7,1.02722563168,10
more_wave-~more_nearby-small_volume-1,0.607142857143,1.02646085371,28
~opentop2-~jump1-~yz0-top0-opentop0-~opentop1-top1-5,0.833333333333,1.04245127044,18
~opentop2-speedup2-yz0-~opentop1-top1-3,0.736842105263,1.04719635365,19
~opentop2-speedup2-yz0-~opentop1-top1-4,0.833333333333,1.03921455625,12
~opentop2-speedup2-~yz0-top0-opentop0-~opentop1-top1-5,0.642857142857,1.02958054612,14
~opentop2-jump2-yz0-yz1-6,0.7,1.0650963727,10
~opentop2-jump2-yz0-~opentop1-top1-3,0.710526315789,1.03781703333,38
~opentop2-jump2-yz0-~opentop1-top1-4,0.705882352941,1.024792886,17
~opentop2-jump2-~yz0-top0-opentop0-~opentop1-top1-3,0.666666666667,1.02674488964,12
~opentop2-~jump2-~yz0-top0-opentop0-~opentop1-top1-5,0.611111111111,1.02197831586,18
~opentop2-~foot0-~opentop0-top0-~yz1-top1-opentop1-5,0.615384615385,1.0300693329,13
~opentop2-foot2-yz0-~opentop1-top1-3,0.736842105263,1.05043158132,19
~opentop2-foot2-~opentop0-top0-~opentop1-top1-4,0.736842105263,1.02156947752,38
~opentop2-more_wave-yz0-~yz1-top1-opentop1-3,0.857142857143,1.03125031795,14
~opentop2-more_nearby-yz0-~yz1-top1-opentop1-3,0.75,1.02644516708,12
~opentop2-more_nearby-~yz0-top0-opentop0-~opentop1-top1-3,0.7,1.0316789762,10
~opentop2-small_volume-yz0-~yz1-top1-opentop1-3,0.681818181818,1.03499787003,22
~opentop2-small_volume-yz0-~yz1-top1-opentop1-4,0.85,1.0321417075,20
~opentop2-small_volume-yz0-~yz1-top1-opentop1-7,0.7,1.04136049449,10
~opentop2-small_volume-~opentop0-top0-~yz1-top1-opentop1-4,0.736842105263,1.02762283083,19
~opentop2-small_volume-yz0-~opentop1-top1-3,0.742857142857,1.04556764477,35
~opentop2-small_volume-yz0-~opentop1-top1-4,0.68,1.02327133347,25
~opentop2-small_volume-~yz0-top0-opentop0-~opentop1-top1-5,0.6875,1.02723839405,16
~speedup1-jump1-~opentop0-top0-~yz1-top1-opentop1-4,0.818181818182,1.02965438185,11
~speedup1-~jump1-~yz0-top0-opentop0-~opentop1-top1-5,0.823529411765,1.03908361032,17
~speedup1-speedup2-yz0-~opentop1-top1-3,0.75,1.04853974849,20
~speedup1-speedup2-yz0-~opentop1-top1-4,0.833333333333,1.03921455625,12
~speedup1-jump2-yz0-yz1-6,0.636363636364,1.02149390079,33
~speedup1-jump2-yz0-~opentop1-top1-3,0.717948717949,1.03897478715,39
~speedup1-jump2-yz0-~opentop1-top1-4,0.705882352941,1.024792886,17
~speedup1-jump2-~yz0-top0-opentop0-~opentop1-top1-3,0.642857142857,1.0226429002,14
speedup1-foot2-~top0-~top1-1,0.7,1.02256554981,20
~speedup1-foot2-yz0-~opentop1-top1-3,0.736842105263,1.05043158132,19
~speedup1-foot2-~opentop0-top0-~opentop1-top1-4,0.769230769231,1.02482524356,26
~speedup1-more_wave-yz0-~yz1-top1-opentop1-3,0.857142857143,1.02797238496,14
~speedup1-more_wave-~yz0-top0-opentop0-~opentop1-top1-3,0.636363636364,1.03136268822,11
~speedup1-more_nearby-yz0-~yz1-top1-opentop1-3,0.75,1.02644516708,12
~speedup1-more_nearby-~yz0-top0-opentop0-~opentop1-top1-3,0.692307692308,1.04021546915,13
speedup1-small_volume-~opentop0-top0-~yz1-top1-opentop1-4,0.619047619048,1.02309769182,21
~speedup1-small_volume-yz0-~yz1-top1-opentop1-3,0.692307692308,1.03411469526,26
~speedup1-small_volume-yz0-~yz1-top1-opentop1-4,0.833333333333,1.02957813497,24
~speedup1-small_volume-yz0-~yz1-top1-opentop1-7,0.727272727273,1.03782516303,11
~speedup1-small_volume-yz0-~opentop1-top1-3,0.780487804878,1.04662050922,41
~speedup1-small_volume-yz0-~opentop1-top1-4,0.68,1.02327133347,25
jump1-speedup2-~opentop0-top0-~yz1-top1-opentop1-4,0.7,1.03570032687,10
jump1-speedup2-yz0-~opentop1-top1-3,0.777777777778,1.05061796961,18
~jump1-~speedup2-~yz0-top0-opentop0-~opentop1-top1-5,1.0,1.05456323348,10
jump1-jump2-yz0-yz1-6,0.636363636364,1.02149390079,33
jump1-jump2-yz0-~opentop1-top1-3,0.72972972973,1.03922810811,37
jump1-jump2-~yz0-top0-opentop0-~opentop1-top1-3,0.7,1.02593879689,10
~jump1-~jump2-~yz0-top0-opentop0-~opentop1-top1-5,1.0,1.05456323348,10
~jump1-~foot0-~yz0-top0-opentop0-~opentop1-top1-5,0.833333333333,1.04245127044,18
~jump1-~foot1-~yz0-top0-opentop0-~opentop1-top1-5,0.823529411765,1.04292000643,17
jump1-foot2-yz0-~yz1-top1-opentop1-4,0.785714285714,1.02431647265,14
jump1-foot2-yz0-~opentop1-top1-3,0.722222222222,1.04872883133,18
~jump1-~foot2-~yz0-top0-opentop0-~opentop1-top1-5,0.764705882353,1.03360752336,17
jump1-more_wave-yz0-~yz1-top1-opentop1-3,0.857142857143,1.02797238496,14
~jump1-~more_wave-~yz0-top0-opentop0-~opentop1-top1-5,0.846153846154,1.03650989278,13
jump1-more_nearby-yz0-~yz1-top1-opentop1-3,0.75,1.02644516708,12
jump1-more_nearby-~yz0-top0-opentop0-~opentop1-top1-3,0.8,1.06191717764,10
~jump1-~more_nearby-~yz0-top0-opentop0-~opentop1-top1-4,0.642857142857,1.02560011887,14
~jump1-~more_nearby-~yz0-top0-opentop0-~opentop1-top1-5,0.846153846154,1.03650989278,13
jump1-small_volume-yz0-~yz1-top1-opentop1-3,0.692307692308,1.03441810332,26
jump1-small_volume-yz0-~yz1-top1-opentop1-4,0.863636363636,1.03373474224,22
jump1-small_volume-yz0-~yz1-top1-opentop1-7,0.727272727273,1.03782516303,11
jump1-small_volume-~opentop0-top0-~yz1-top1-opentop1-4,0.714285714286,1.02328174529,28
jump1-small_volume-yz0-~opentop1-top1-3,0.805555555556,1.05145275811,36
jump1-small_volume-yz0-~opentop1-top1-4,0.684210526316,1.02892451677,19
speedup2-jump2-yz0-~opentop1-top1-3,0.75,1.04853974849,20
speedup2-jump2-yz0-~opentop1-top1-4,0.8,1.03580416592,10
speedup2-jump2-~yz0-top0-opentop0-~opentop1-top1-3,0.7,1.02976240915,10
speedup2-jump2-~yz0-top0-opentop0-~opentop1-top1-5,0.615384615385,1.02870338762,13
~speedup2-jump2-yz0-yz1-6,0.636363636364,1.02149390079,33
~speedup2-jump2-yz0-~yz1-top1-opentop1-4,0.708333333333,1.02031284502,24
~speedup2-jump2-yz0-~opentop1-top1-3,0.7,1.02898276344,20
~speedup2-jump2-~opentop0-top0-~opentop1-top1-5,0.615384615385,1.0237660217,13
speedup2-foot0-yz0-~opentop1-top1-3,0.75,1.04853974849,20
speedup2-foot0-yz0-~opentop1-top1-4,0.833333333333,1.03921455625,12
speedup2-~foot0-~yz0-top0-opentop0-~opentop1-top1-3,0.7,1.02976240915,10
speedup2-~foot0-~yz0-top0-opentop0-~opentop1-top1-5,0.642857142857,1.02958054612,14
speedup2-foot1-~opentop0-top0-~opentop1-top1-4,0.666666666667,1.02801688149,15
speedup2-~foot1-~top0-~yz1-top1-opentop1-2,0.631578947368,1.02158518273,19
speedup2-~foot1-~opentop0-top0-~yz1-top1-opentop1-3,0.636363636364,1.02034574402,11
speedup2-~foot1-~opentop0-top0-~yz1-top1-opentop1-4,0.7,1.03570032687,10
speedup2-~foot1-yz0-~opentop1-top1-3,0.789473684211,1.05690932348,19
speedup2-~foot1-yz0-~opentop1-top1-4,0.833333333333,1.03921455625,12
speedup2-~foot1-~yz0-top0-opentop0-~opentop1-top1-5,0.666666666667,1.03185491022,12
~speedup2-foot2-yz0-~yz1-top1-opentop1-4,0.846153846154,1.03388397153,13
~speedup2-foot2-~opentop0-top0-~opentop1-top1-4,0.75,1.02148098454,12
speedup2-~foot2-yz0-~opentop1-top1-3,0.75,1.04942464065,12
~speedup2-more_wave-yz0-~yz1-top1-opentop1-3,0.857142857143,1.02797238496,14
speedup2-~more_wave-yz0-~opentop1-top1-3,0.764705882353,1.04947063154,17
speedup2-~more_wave-yz0-~opentop1-top1-4,0.9,1.05019066611,10
~speedup2-more_nearby-yz0-~yz1-top1-opentop1-3,0.75,1.02644516708,12
speedup2-~more_nearby-yz0-~opentop1-top1-3,0.777777777778,1.05227781868,18
speedup2-~more_nearby-~yz0-top0-opentop0-~opentop1-top1-4,0.666666666667,1.0356341732,12
speedup2-small_volume-~opentop0-top0-~yz1-top1-opentop1-4,0.7,1.03570032687,10
speedup2-small_volume-yz0-~opentop1-top1-3,0.789473684211,1.05353652553,19
speedup2-small_volume-yz0-~opentop1-top1-4,0.833333333333,1.03921455625,12
speedup2-small_volume-~yz0-top0-opentop0-~opentop1-top1-5,0.818181818182,1.04448150257,11
~speedup2-small_volume-yz0-~yz1-top1-opentop1-3,0.708333333333,1.03562190762,24
~speedup2-small_volume-yz0-~yz1-top1-opentop1-4,0.85,1.03346933266,20
~speedup2-small_volume-yz0-~yz1-top1-opentop1-5,0.727272727273,1.0202882689,11
~speedup2-small_volume-yz0-~opentop1-top1-3,0.782608695652,1.04199926598,23
~speedup2-small_volume-yz0-~opentop1-top1-4,0.625,1.02275631876,16
~speedup2-small_volume-~yz0-top0-opentop0-~opentop1-top1-4,0.615384615385,1.02672038639,13
jump2-foot0-yz0-yz1-6,0.636363636364,1.02149390079,33
jump2-foot0-yz0-~opentop1-top1-3,0.717948717949,1.03897478715,39
jump2-foot0-yz0-~opentop1-top1-4,0.705882352941,1.024792886,17
jump2-~foot0-~yz0-top0-opentop0-~opentop1-top1-3,0.733333333333,1.02928909168,15
jump2-foot1-yz0-yz1-6,0.636363636364,1.02149390079,33
jump2-foot1-~opentop0-top0-~opentop1-top1-4,0.655172413793,1.03103640366,29
jump2-~foot1-yz0-~opentop1-top1-3,0.72972972973,1.04293287407,37
jump2-~foot1-yz0-~opentop1-top1-4,0.705882352941,1.024792886,17
jump2-~foot1-~yz0-top0-opentop0-~opentop1-top1-3,0.636363636364,1.0289834604,11
jump2-foot2-yz0-~opentop1-top1-3,0.75,1.05788807166,16
jump2-~foot2-yz0-yz1-6,0.666666666667,1.02797592211,27
jump2-~foot2-yz0-~opentop1-top1-3,0.708333333333,1.02714028539,24
jump2-~foot2-yz0-~opentop1-top1-4,0.727272727273,1.03081359607,11
~jump2-more_wave-yz0-~yz1-top1-opentop1-3,0.833333333333,1.02433469041,12
~jump2-more_wave-~opentop0-top0-~yz1-top1-opentop1-4,0.75,1.02191996476,12
jump2-~more_wave-yz0-~yz1-top1-opentop1-4,0.75,1.02201234325,24
jump2-~more_wave-yz0-~opentop1-top1-3,0.742857142857,1.04009042782,35
jump2-~more_wave-yz0-~opentop1-top1-4,0.833333333333,1.04063601276,12
~jump2-more_nearby-yz0-~yz1-top1-opentop1-3,0.727272727273,1.02528319741,11
~jump2-more_nearby-~opentop0-top0-~yz1-top1-opentop1-4,0.785714285714,1.02367516123,14
jump2-~more_nearby-yz0-~yz1-top1-opentop1-4,0.75,1.02795192784,20
jump2-~more_nearby-yz0-~opentop1-top1-3,0.742857142857,1.04169607287,35
jump2-~more_nearby-yz0-~opentop1-top1-4,0.818181818182,1.04317211814,11
jump2-~more_nearby-~yz0-top0-opentop0-~opentop1-top1-4,0.6875,1.04140889628,16
jump2-small_volume-yz0-yz1-6,0.653846153846,1.02336711686,26
jump2-small_volume-yz0-~yz1-top1-opentop1-4,0.875,1.02648581197,16
jump2-small_volume-yz0-~opentop1-top1-3,0.814814814815,1.05910753574,27
jump2-small_volume-yz0-~opentop1-top1-4,0.785714285714,1.03128241984,14
jump2-small_volume-~yz0-top0-opentop0-~opentop1-top1-3,0.818181818182,1.03717927621,11
jump2-small_volume-~yz0-top0-opentop0-~opentop1-top1-5,0.727272727273,1.03392929956,11
~jump2-small_volume-yz0-~yz1-top1-opentop1-3,0.714285714286,1.0565031135,14
~jump2-small_volume-yz0-~opentop1-top1-3,0.733333333333,1.02865213644,15
~jump2-small_volume-yz0-~opentop1-top1-4,0.642857142857,1.02755720521,14
~jump2-small_volume-~opentop0-top0-~opentop1-top1-4,0.671052631579,1.0200929084,76
~jump2-~small_volume-~yz0-top0-opentop0-~opentop1-top1-5,0.615384615385,1.02920283792,13
foot0-~foot1-~opentop0-top0-~opentop1-top1-6,0.727272727273,1.02553285259,11
~foot0-~foot1-~yz0-top0-opentop0-~opentop1-top1-5,0.620689655172,1.02263874115,29
foot0-foot2-yz0-~opentop1-top1-3,0.736842105263,1.05043158132,19
foot0-more_wave-yz0-~yz1-top1-opentop1-3,0.857142857143,1.02797238496,14
